"OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","NULLABLE"
"CB","CBHINSTALLMENTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHINSTALLMENTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHINSTALLMENTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHINSTALLMENTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHINSTALLMENTS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHINSTALLMENTS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHINSTALLMENTS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHINSTALLMENTS","CODDAYSPASTDUECODE","NUMBER",22,"Y"
"CB","CBHINSTALLMENTS","CODGOODTYPECODE","VARCHAR2",8,"Y"
"CB","CBHINSTALLMENTS","AMNGOODVALUEAMOUNT","NUMBER",22,"Y"
"CB","CBHINSTALLMENTS","AMNINTERESTRATEAMOUNT","NUMBER",22,"Y"
"CB","CBHINSTALLMENTS","UIDINSTALLMENTID","RAW",16,"N"
"CB","CBHINSTALLMENTS","UIDCONTRACTID","RAW",16,"N"
"CB","CBHINSTALLMENTS","UIDGUARANTEESETID","RAW",16,"Y"
"CB","CBHINSTALLMENTS","CODCONTRACTPHASECODE","VARCHAR2",8,"Y"
"CB","CBHINSTALLMENTS","DATCONTRACTPHASEDATE","DATE",7,"Y"
"CB","CBHINSTALLMENTS","CODCURRENCYCODE","VARCHAR2",12,"N"
"CB","CBHINSTALLMENTS","CODORIGINALCURRENCYCODE","VARCHAR2",12,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","NUMOVERDUEPAYMENTSNUMBER","NUMBER",22,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","AMNOVERDUEPAYMENTSAMOUNT","NUMBER",22,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODDAYSPASTDUECODE","NUMBER",22,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","DATDAYSPASTDUEDATE","DATE",7,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODWORSTCONTRACTSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","DATWORSTCONTRACTSTATUSDATE","DATE",7,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHINSTALLMENTSPREVIOUSMAX","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHINSTALLMENTSPREVIOUSMAX","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHINSTALLMENTSPREVIOUSMAX","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHINSTALLMENTSPREVIOUSMAX","UIDCONTRACTID","RAW",16,"N"
"CB","CBHINSTALLMENTSPREVIOUSMAX","DATOVERDUEPAYMENTSNUMDATE","DATE",7,"Y"
"CB","CBHMERGEDSUBJECTS","UIDMERGEDSUBJECTID","RAW",16,"N"
"CB","CBHMERGEDSUBJECTS","UIDPRIMARYSUBJECTID","RAW",16,"N"
"CB","CBHMERGEDSUBJECTS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHMERGEDSUBJECTS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHMERGEDSUBJECTS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHMERGEDSUBJECTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHMERGEDSUBJECTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHMERGEDSUBJECTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHMERGEDSUBJECTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHMERGEDSUBJECTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHMERGEDSUBJECTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHMERGEDSUBJECTS","UIDSECONDARYSUBJECTID","RAW",16,"N"
"CB","CBHMYSTICKEYS","UIDATTRIBUTE","RAW",2,"Y"
"CB","CBHMYSTICKEYS","STRKEY","RAW",12,"Y"
"CB","CBHMYSTICKEYS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHMYSTICKEYS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHMYSTICKEYS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHMYSTICKEYS","UIDENTITYID","RAW",16,"N"
"CB","CBHMYSTICVALUES","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHMYSTICVALUES","UIDATTRIBUTE","RAW",2,"Y"
"CB","CBHMYSTICVALUES","NAMVALUE","VARCHAR2",4000,"Y"
"CB","CBHMYSTICVALUES","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHMYSTICVALUES","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHMYSTICVALUES","UIDENTITYID","RAW",16,"N"
"CB","CBHNEGATIVEEVENTS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHNEGATIVEEVENTS","DATNEGATIVEEVENTDATE","DATE",7,"Y"
"CB","CBHNEGATIVEEVENTS","DATREFERENCEDATE","DATE",7,"N"
"CB","CBHNEGATIVEEVENTS","UIDNEGATIVEEVENTID","RAW",16,"N"
"CB","CBHNEGATIVEEVENTS","UIDADDITIONALINFOID","RAW",16,"N"
"CB","CBHNEGATIVEEVENTS","FLGCURRENT","NUMBER",22,"N"
"CB","CBHNEGATIVEEVENTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHNEGATIVEEVENTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHNEGATIVEEVENTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHNEGATIVEEVENTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHNEGATIVEEVENTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHNEGATIVEEVENTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHNEGATIVEEVENTS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHNEGATIVEEVENTS","DSCNEGATIVEEVENTDETAILDESC","VARCHAR2",1600,"Y"
"CB","CBHNEGATIVEEVENTS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","UIDCONTRACTID","RAW",16,"N"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","CODWORSTCONTRACTSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","DATWORSTCONTRACTSTATUSDATE","DATE",7,"Y"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHNONINSTALLMENTPREVIOUSMAX","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHNONINSTALLMENTS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHNONINSTALLMENTS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHNONINSTALLMENTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHNONINSTALLMENTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHNONINSTALLMENTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHNONINSTALLMENTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHNONINSTALLMENTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHNONINSTALLMENTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHNONINSTALLMENTS","FLGCURRENT","NUMBER",22,"N"
"CB","CBHNONINSTALLMENTS","CODTYPEOFTERMOFCONTRACTCODE","VARCHAR2",4,"Y"
"CB","CBHNONINSTALLMENTS","CODASSETQUALITYCLASSCODE","VARCHAR2",4,"Y"
"CB","CBHNONINSTALLMENTS","CODCREDITSECURITYCODE","VARCHAR2",4,"Y"
"CB","CBHNONINSTALLMENTS","CODCONTRACTSTATUSCODE","VARCHAR2",16,"Y"
"CB","CBHNONINSTALLMENTS","DATREFERENCEDATE","DATE",7,"N"
"CB","CBHNONINSTALLMENTS","DATLASTPAYMENTDATE","DATE",7,"Y"
"CB","CBHNONINSTALLMENTS","NUMOVERDRAFTRANGENUMBER","NUMBER",22,"Y"
"CB","CBHNONINSTALLMENTS","AMNUTILIZATIONAMOUNT","NUMBER",22,"Y"
"CB","CBHNONINSTALLMENTS","AMNAPPLICATIONAMOUNT","NUMBER",22,"Y"
"CB","CBHNONINSTALLMENTS","AMNCREDITLIMITAMOUNT","NUMBER",22,"Y"
"CB","CBHNONINSTALLMENTS","CODORIGINALCURRENCYCODE","VARCHAR2",12,"Y"
"CB","CBHNONINSTALLMENTS","CODCURRENCYCODE","VARCHAR2",12,"N"
"CB","CBHNONINSTALLMENTS","DATCONTRACTPHASEDATE","DATE",7,"Y"
"CB","CBHNONINSTALLMENTS","CODCONTRACTPHASECODE","VARCHAR2",8,"Y"
"CB","CBHNONINSTALLMENTS","UIDGUARANTEESETID","RAW",16,"Y"
"CB","CBHNONINSTALLMENTS","UIDCONTRACTID","RAW",16,"N"
"CB","CBHNONINSTALLMENTS","UIDNONINSTALLMENTID","RAW",16,"N"
"CB","CBHNONINSTALLMENTS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHNONINSTALLMENTS","AMNINTERESTRATEAMOUNT","NUMBER",22,"Y"
"CB","CBHPROVIDERSUBJECTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHPROVIDERSUBJECTS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHPROVIDERSUBJECTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHPROVIDERSUBJECTS","UIDPROVIDERSUBJECTID","RAW",16,"N"
"CB","CBHPROVIDERSUBJECTS","UIDSUBJECTID","RAW",16,"N"
"CB","CBHPROVIDERSUBJECTS","CODPROVIDERCODE","VARCHAR2",32,"N"
"CB","CBHPROVIDERSUBJECTS","CODPROVIDERSUBJECTCODE","VARCHAR2",152,"Y"
"CB","CBHPROVIDERSUBJECTS","FLGONLINESOURCE","NUMBER",22,"N"
"CB","CBHPROVIDERSUBJECTS","FLGBATCHSOURCE","NUMBER",22,"N"
"CB","CBHPROVIDERSUBJECTS","CODLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBHPROVIDERSUBJECTS","DATLOGICALSTATUSCODEDATE","DATE",7,"Y"
"CB","CBHPROVIDERSUBJECTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHPROVIDERSUBJECTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHPROVIDERSUBJECTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHPROVIDERSUBJECTS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHPROVIDERSUBJECTS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHPROVIDERSUBJECTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSERVICEPREVIOUSMAX","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSERVICEPREVIOUSMAX","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHSERVICEPREVIOUSMAX","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSERVICEPREVIOUSMAX","DATWORSTCONTRACTSTATUSDATE","DATE",7,"Y"
"CB","CBHSERVICEPREVIOUSMAX","CODWORSTCONTRACTSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBHSERVICEPREVIOUSMAX","DATAMNBILLEDAMOUNTDATE","DATE",7,"Y"
"CB","CBHSERVICEPREVIOUSMAX","AMNBILLEDAMOUNT","NUMBER",22,"Y"
"CB","CBHSERVICEPREVIOUSMAX","DATOUTSTANDINGBALANCEDATE","DATE",7,"Y"
"CB","CBHSERVICEPREVIOUSMAX","AMNOUTSTANDINGBALANCEAMOUNT","NUMBER",22,"Y"
"CB","CBHSERVICEPREVIOUSMAX","DATDAYSPASTDUEDATE","DATE",7,"Y"
"CB","CBHSERVICEPREVIOUSMAX","CODDAYSPASTDUECODE","NUMBER",22,"Y"
"CB","CBHSERVICEPREVIOUSMAX","DATOVERDUEPAYMENTSNUMDATE","DATE",7,"Y"
"CB","CBHSERVICEPREVIOUSMAX","NUMOVERDUEPAYMENTSNUMBER","NUMBER",22,"Y"
"CB","CBHSERVICEPREVIOUSMAX","AMNOVERDUEPAYMENTSAMOUNT","NUMBER",22,"Y"
"CB","CBHSERVICEPREVIOUSMAX","UIDCONTRACTID","RAW",16,"N"
"CB","CBHSERVICEPREVIOUSMAX","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSERVICEPREVIOUSMAX","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSERVICEPREVIOUSMAX","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSERVICEPREVIOUSMAX","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHSERVICEPREVIOUSMAX","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSERVICEPREVIOUSMAX","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSERVICES","CODASSETQUALITYCLASSCODE","VARCHAR2",4,"Y"
"CB","CBHSERVICES","CODINSTALLMENTTYPECODE","VARCHAR2",4,"Y"
"CB","CBHSERVICES","NUMSERVICESLINESNUMBER","NUMBER",22,"Y"
"CB","CBHSERVICES","CODTHIRDPARTYOWNERSHIPCODE","VARCHAR2",4,"Y"
"CB","CBHSERVICES","DATREFERENCEDATE","DATE",7,"N"
"CB","CBHSERVICES","CODCONTRACTSTATUSCODE","VARCHAR2",8,"Y"
"CB","CBHSERVICES","FLGCURRENT","NUMBER",22,"N"
"CB","CBHSERVICES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSERVICES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSERVICES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSERVICES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHSERVICES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSERVICES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHSERVICES","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSERVICES","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSERVICES","AMNINTERESTOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBHSERVICES","NUMINTERESTOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBHSERVICES","AMNPRINCIPALOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBHSERVICES","NUMPRINCIPALOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBHSERVICES","AMNOVERDUEPAYMENTSAMOUNT","NUMBER",22,"Y"
"CB","CBHSERVICES","NUMOVERDUEPAYMENTSNUMBER","NUMBER",22,"Y"
"CB","CBHSERVICES","CODDAYSPASTDUECODE","NUMBER",22,"Y"
"CB","CBHSERVICES","AMNBILLEDAMOUNT","NUMBER",22,"Y"
"CB","CBHSERVICES","AMNOUTSTANDINGBALANCEAMOUNT","NUMBER",22,"Y"
"CB","CBHSERVICES","DATLASTPAYMENTDATE","DATE",7,"Y"
"CB","CBHSERVICES","DATNEXTPAYMENTDATE","DATE",7,"Y"
"CB","CBHSERVICES","AMNNEXTPAYMENTAMOUNT","NUMBER",22,"Y"
"CB","CBHSERVICES","CODPAYMENTMETHODCODE","VARCHAR2",12,"Y"
"CB","CBHSERVICES","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSERVICES","CODORIGINALCURRENCYCODE","VARCHAR2",12,"Y"
"CB","CBHSERVICES","CODCURRENCYCODE","VARCHAR2",12,"N"
"CB","CBHSERVICES","DATCONTRACTPHASEDATE","DATE",7,"Y"
"CB","CBHSERVICES","CODCONTRACTPHASECODE","VARCHAR2",8,"Y"
"CB","CBHSERVICES","UIDGUARANTEESETID","RAW",16,"Y"
"CB","CBHSERVICES","UIDCONTRACTID","RAW",16,"N"
"CB","CBHSERVICES","UIDSERVICEID","RAW",16,"N"
"CB","CBHSERVICES","CODPAYMENTPERIODICITYCODE","VARCHAR2",4,"Y"
"CB","CBHSOLETRADERS","UIDSUBJECTID","RAW",16,"N"
"CB","CBHSOLETRADERS","UIDINDIVIDUALID","RAW",16,"N"
"CB","CBHSOLETRADERS","NAMTRADENAME","VARCHAR2",480,"N"
"CB","CBHSOLETRADERS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSOLETRADERS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSOLETRADERS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSOLETRADERS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHSOLETRADERS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSOLETRADERS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHSOLETRADERS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSOLETRADERS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSOLETRADERS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTADDITIONALINFO","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTADDITIONALINFO","UIDSUBJECTID","RAW",16,"N"
"CB","CBHSUBJECTADDITIONALINFO","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTADDITIONALINFO","DATLOGICALSTATUSCODEDATE","DATE",7,"Y"
"CB","CBHSUBJECTADDITIONALINFO","CODLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBHSUBJECTADDITIONALINFO","FLGCURRENT","NUMBER",22,"N"
"CB","CBHSUBJECTADDITIONALINFO","DATLASTREFERENCEDATE","DATE",7,"N"
"CB","CBHSUBJECTADDITIONALINFO","DATFIRSTREFERENCEDATE","DATE",7,"N"
"CB","CBHSUBJECTADDITIONALINFO","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHSUBJECTADDITIONALINFO","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSUBJECTADDITIONALINFO","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHSUBJECTADDITIONALINFO","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTADDITIONALINFO","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBJECTADDITIONALINFO","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTADDITIONALINFO","UIDSUBJECTADDITIONALINFOID","RAW",16,"N"
"CB","CBHSUBJECTADDITIONALINFO","UIDADDITIONALINFOID","RAW",16,"N"
"CB","CBHSUBJECTADDITIONALINFO","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBJECTCONTRACTS","DATLASTREFERENCEDATE","DATE",7,"N"
"CB","CBHSUBJECTCONTRACTS","DATFIRSTREFERENCEDATE","DATE",7,"N"
"CB","CBHSUBJECTCONTRACTS","FLGBATCHSOURCE","NUMBER",22,"N"
"CB","CBHSUBJECTCONTRACTS","FLGONLINESOURCE","NUMBER",22,"N"
"CB","CBHSUBJECTCONTRACTS","CODSUBJECTROLECODE","VARCHAR2",4,"N"
"CB","CBHSUBJECTCONTRACTS","UIDSUBJECTID","RAW",16,"N"
"CB","CBHSUBJECTCONTRACTS","UIDCONTRACTID","RAW",16,"N"
"CB","CBHSUBJECTCONTRACTS","UIDSUBJECTCONTRACTID","RAW",16,"N"
"CB","CBHSUBJECTCONTRACTS","FLGCURRENT","NUMBER",22,"N"
"CB","CBHSUBJECTCONTRACTS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTCONTRACTS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBJECTCONTRACTS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTCONTRACTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHSUBJECTCONTRACTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSUBJECTCONTRACTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHSUBJECTCONTRACTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTCONTRACTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBJECTCONTRACTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTCONTRACTS","DATLOGICALSTATUSCODEDATE","DATE",7,"Y"
"CB","CBHSUBJECTCONTRACTS","CODLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBHSUBJECTS","UIDSUBJECTID","RAW",16,"N"
"CB","CBHSUBJECTS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTS","CODSUBJECTTYPECODE","VARCHAR2",4,"N"
"CB","CBHSUBJECTS","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBJECTS","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHSUBJECTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSUBJECTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHSUBJECTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBJECTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTS","DATLOGICALSTATUSCODEDATE","DATE",7,"Y"
"CB","CBHSUBJECTS","CODLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBHSUBJECTS","DATSUBJECTREFERENCEDATE","DATE",7,"Y"
"CB","CBHSUBJECTS","CODSUBJECTCODE","VARCHAR2",60,"N"
"CB","CBHSUBJECTSTOMERGE","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTSTOMERGE","UIDSUBJECTTOMERGEID","RAW",16,"N"
"CB","CBHSUBJECTSTOMERGE","UIDTOBEMERGESUBJECTID","RAW",16,"N"
"CB","CBHSUBJECTSTOMERGE","UIDMATCHEDSUBJECTID","RAW",16,"N"
"CB","CBHSUBJECTSTOMERGE","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTSTOMERGE","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBJECTSTOMERGE","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBJECTSTOMERGE","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBHSUBJECTSTOMERGE","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBHSUBJECTSTOMERGE","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBHSUBJECTSTOMERGE","DATHTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBHSUBJECTSTOMERGE","CODHTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBHSUBMISSIONS","UIDSUBMISSIONID","RAW",16,"N"
"CB","CBHSUBMISSIONS","CODHTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBHSUBMISSIONS","CODPROVIDERCODE","VARCHAR2",32,"N"
"CB","CBHSUBMISSIONS","DATREFERENCEFILEDATE","DATE",7,"Y"
"CB","CBHSUBMISSIONS","CODSUBMISSIONTYPECODE","VARCHAR2",4000,"N"
"CB","CBHSUBMISSIONS","UIDFLOWID","RAW",16,"N"
"CB","CBHSUBMISSIONS","UIDPHASEID","RAW",16,"N"
"CB","CBHSUBMISSIONS","DSCFLOWDESC","VARCHAR2",280,"N"
"CB","CBHSUBMISSIONS","DSCPHASEDESC","VARCHAR2",280,"N"
"CB","CBHSUBMISSIONS","CODPHASESTAGETYPECODE","VARCHAR2",200,"Y"
"CB","CBHSUBMISSIONS","CODSTATUSCODE","VARCHAR2",200,"N"
"CB","CBHSUBMISSIONS","DATSTATUSUPDATEDATE","DATE",7,"Y"
"CB","CBHSUBMISSIONS","NUMRECORDSOFFILENUMBER","NUMBER",22,"Y"
